site_id,well_id,cell_type,experiment,plate,well,site,disease_condition,treatment,treatment_conc,SMILES
VERO-2_1_I09_1,VERO-2_1_I09,VERO,VERO-2,1,I09,1,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.003,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I09_2,VERO-2_1_I09,VERO,VERO-2,1,I09,2,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.003,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I09_3,VERO-2_1_I09,VERO,VERO-2,1,I09,3,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.003,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I09_4,VERO-2_1_I09,VERO,VERO-2,1,I09,4,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.003,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I10_1,VERO-2_1_I10,VERO,VERO-2,1,I10,1,Active SARS-CoV-2,Indinavir,0.3,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-2_1_I10_2,VERO-2_1_I10,VERO,VERO-2,1,I10,2,Active SARS-CoV-2,Indinavir,0.3,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-2_1_I10_3,VERO-2_1_I10,VERO,VERO-2,1,I10,3,Active SARS-CoV-2,Indinavir,0.3,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-2_1_I10_4,VERO-2_1_I10,VERO,VERO-2,1,I10,4,Active SARS-CoV-2,Indinavir,0.3,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-2_1_I11_1,VERO-2_1_I11,VERO,VERO-2,1,I11,1,Active SARS-CoV-2,Cobicistat,0.01,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I11_2,VERO-2_1_I11,VERO,VERO-2,1,I11,2,Active SARS-CoV-2,Cobicistat,0.01,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I11_3,VERO-2_1_I11,VERO,VERO-2,1,I11,3,Active SARS-CoV-2,Cobicistat,0.01,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I11_4,VERO-2_1_I11,VERO,VERO-2,1,I11,4,Active SARS-CoV-2,Cobicistat,0.01,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I12_1,VERO-2_1_I12,VERO,VERO-2,1,I12,1,Active SARS-CoV-2,quinine-ethyl-carbonate,0.1,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-2_1_I12_2,VERO-2_1_I12,VERO,VERO-2,1,I12,2,Active SARS-CoV-2,quinine-ethyl-carbonate,0.1,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-2_1_I12_3,VERO-2_1_I12,VERO,VERO-2,1,I12,3,Active SARS-CoV-2,quinine-ethyl-carbonate,0.1,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-2_1_I12_4,VERO-2_1_I12,VERO,VERO-2,1,I12,4,Active SARS-CoV-2,quinine-ethyl-carbonate,0.1,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-2_1_I13_1,VERO-2_1_I13,VERO,VERO-2,1,I13,1,Active SARS-CoV-2,Nicotianamine,10.0,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
VERO-2_1_I13_2,VERO-2_1_I13,VERO,VERO-2,1,I13,2,Active SARS-CoV-2,Nicotianamine,10.0,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
VERO-2_1_I13_3,VERO-2_1_I13,VERO,VERO-2,1,I13,3,Active SARS-CoV-2,Nicotianamine,10.0,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
VERO-2_1_I13_4,VERO-2_1_I13,VERO,VERO-2,1,I13,4,Active SARS-CoV-2,Nicotianamine,10.0,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
VERO-2_1_I14_1,VERO-2_1_I14,VERO,VERO-2,1,I14,1,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.03,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I14_2,VERO-2_1_I14,VERO,VERO-2,1,I14,2,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.03,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I14_3,VERO-2_1_I14,VERO,VERO-2,1,I14,3,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.03,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I14_4,VERO-2_1_I14,VERO,VERO-2,1,I14,4,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.03,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I15_1,VERO-2_1_I15,VERO,VERO-2,1,I15,1,Active SARS-CoV-2,Favipiravir,1.0,"NC(=O)C1=NC(F)=CNC1=O |c:6,t:3|"
VERO-2_1_I15_2,VERO-2_1_I15,VERO,VERO-2,1,I15,2,Active SARS-CoV-2,Favipiravir,1.0,"NC(=O)C1=NC(F)=CNC1=O |c:6,t:3|"
VERO-2_1_I15_3,VERO-2_1_I15,VERO,VERO-2,1,I15,3,Active SARS-CoV-2,Favipiravir,1.0,"NC(=O)C1=NC(F)=CNC1=O |c:6,t:3|"
VERO-2_1_I15_4,VERO-2_1_I15,VERO,VERO-2,1,I15,4,Active SARS-CoV-2,Favipiravir,1.0,"NC(=O)C1=NC(F)=CNC1=O |c:6,t:3|"
VERO-2_1_I17_1,VERO-2_1_I17,VERO,VERO-2,1,I17,1,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I17_2,VERO-2_1_I17,VERO,VERO-2,1,I17,2,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I17_3,VERO-2_1_I17,VERO,VERO-2,1,I17,3,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I17_4,VERO-2_1_I17,VERO,VERO-2,1,I17,4,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I18_1,VERO-2_1_I18,VERO,VERO-2,1,I18,1,Active SARS-CoV-2,ML-9,0.03,"ClC1=CC=CC2=C(C=CC=C12)S(=O)(=O)N1CCCNCC1 |c:3,7,t:1,5,9|"
VERO-2_1_I18_2,VERO-2_1_I18,VERO,VERO-2,1,I18,2,Active SARS-CoV-2,ML-9,0.03,"ClC1=CC=CC2=C(C=CC=C12)S(=O)(=O)N1CCCNCC1 |c:3,7,t:1,5,9|"
VERO-2_1_I18_3,VERO-2_1_I18,VERO,VERO-2,1,I18,3,Active SARS-CoV-2,ML-9,0.03,"ClC1=CC=CC2=C(C=CC=C12)S(=O)(=O)N1CCCNCC1 |c:3,7,t:1,5,9|"
VERO-2_1_I18_4,VERO-2_1_I18,VERO,VERO-2,1,I18,4,Active SARS-CoV-2,ML-9,0.03,"ClC1=CC=CC2=C(C=CC=C12)S(=O)(=O)N1CCCNCC1 |c:3,7,t:1,5,9|"
VERO-2_1_I19_1,VERO-2_1_I19,VERO,VERO-2,1,I19,1,Active SARS-CoV-2,Remdesivir (GS-5734),0.003,"CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1 |c:28,32,34,41,43,t:26,39|"
VERO-2_1_I19_2,VERO-2_1_I19,VERO,VERO-2,1,I19,2,Active SARS-CoV-2,Remdesivir (GS-5734),0.003,"CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1 |c:28,32,34,41,43,t:26,39|"
VERO-2_1_I19_3,VERO-2_1_I19,VERO,VERO-2,1,I19,3,Active SARS-CoV-2,Remdesivir (GS-5734),0.003,"CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1 |c:28,32,34,41,43,t:26,39|"
VERO-2_1_I19_4,VERO-2_1_I19,VERO,VERO-2,1,I19,4,Active SARS-CoV-2,Remdesivir (GS-5734),0.003,"CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1 |c:28,32,34,41,43,t:26,39|"
VERO-2_1_I20_1,VERO-2_1_I20,VERO,VERO-2,1,I20,1,Active SARS-CoV-2,Thymoquinone,1.0,"CC(C)C1=CC(=O)C(C)=CC1=O |c:8,t:3|"
VERO-2_1_I20_2,VERO-2_1_I20,VERO,VERO-2,1,I20,2,Active SARS-CoV-2,Thymoquinone,1.0,"CC(C)C1=CC(=O)C(C)=CC1=O |c:8,t:3|"
VERO-2_1_I20_3,VERO-2_1_I20,VERO,VERO-2,1,I20,3,Active SARS-CoV-2,Thymoquinone,1.0,"CC(C)C1=CC(=O)C(C)=CC1=O |c:8,t:3|"
VERO-2_1_I20_4,VERO-2_1_I20,VERO,VERO-2,1,I20,4,Active SARS-CoV-2,Thymoquinone,1.0,"CC(C)C1=CC(=O)C(C)=CC1=O |c:8,t:3|"
VERO-2_1_I21_1,VERO-2_1_I21,VERO,VERO-2,1,I21,1,Active SARS-CoV-2,Cobicistat,10.0,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I21_2,VERO-2_1_I21,VERO,VERO-2,1,I21,2,Active SARS-CoV-2,Cobicistat,10.0,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I21_3,VERO-2_1_I21,VERO,VERO-2,1,I21,3,Active SARS-CoV-2,Cobicistat,10.0,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I21_4,VERO-2_1_I21,VERO,VERO-2,1,I21,4,Active SARS-CoV-2,Cobicistat,10.0,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I22_1,VERO-2_1_I22,VERO,VERO-2,1,I22,1,Active SARS-CoV-2,Nicotianamine,0.03,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
VERO-2_1_I22_2,VERO-2_1_I22,VERO,VERO-2,1,I22,2,Active SARS-CoV-2,Nicotianamine,0.03,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
VERO-2_1_I22_3,VERO-2_1_I22,VERO,VERO-2,1,I22,3,Active SARS-CoV-2,Nicotianamine,0.03,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
VERO-2_1_I22_4,VERO-2_1_I22,VERO,VERO-2,1,I22,4,Active SARS-CoV-2,Nicotianamine,0.03,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
VERO-2_1_I23_1,VERO-2_1_I23,VERO,VERO-2,1,I23,1,Active SARS-CoV-2,Imiquimod,0.01,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
VERO-2_1_I23_2,VERO-2_1_I23,VERO,VERO-2,1,I23,2,Active SARS-CoV-2,Imiquimod,0.01,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
VERO-2_1_I23_3,VERO-2_1_I23,VERO,VERO-2,1,I23,3,Active SARS-CoV-2,Imiquimod,0.01,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
VERO-2_1_I23_4,VERO-2_1_I23,VERO,VERO-2,1,I23,4,Active SARS-CoV-2,Imiquimod,0.01,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
VERO-2_1_I25_1,VERO-2_1_I25,VERO,VERO-2,1,I25,1,Active SARS-CoV-2,Chloroquine,3.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-2_1_I25_2,VERO-2_1_I25,VERO,VERO-2,1,I25,2,Active SARS-CoV-2,Chloroquine,3.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-2_1_I25_3,VERO-2_1_I25,VERO,VERO-2,1,I25,3,Active SARS-CoV-2,Chloroquine,3.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-2_1_I25_4,VERO-2_1_I25,VERO,VERO-2,1,I25,4,Active SARS-CoV-2,Chloroquine,3.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-2_1_I26_1,VERO-2_1_I26,VERO,VERO-2,1,I26,1,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.3,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I26_2,VERO-2_1_I26,VERO,VERO-2,1,I26,2,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.3,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I26_3,VERO-2_1_I26,VERO,VERO-2,1,I26,3,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.3,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I26_4,VERO-2_1_I26,VERO,VERO-2,1,I26,4,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.3,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I27_1,VERO-2_1_I27,VERO,VERO-2,1,I27,1,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I27_2,VERO-2_1_I27,VERO,VERO-2,1,I27,2,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I27_3,VERO-2_1_I27,VERO,VERO-2,1,I27,3,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I27_4,VERO-2_1_I27,VERO,VERO-2,1,I27,4,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-2_1_I28_1,VERO-2_1_I28,VERO,VERO-2,1,I28,1,Active SARS-CoV-2,Pacritinib,10.0,"C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3 |c:16,18,33,35,37,t:9,11,14,21,27|"
VERO-2_1_I28_2,VERO-2_1_I28,VERO,VERO-2,1,I28,2,Active SARS-CoV-2,Pacritinib,10.0,"C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3 |c:16,18,33,35,37,t:9,11,14,21,27|"
VERO-2_1_I28_3,VERO-2_1_I28,VERO,VERO-2,1,I28,3,Active SARS-CoV-2,Pacritinib,10.0,"C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3 |c:16,18,33,35,37,t:9,11,14,21,27|"
VERO-2_1_I28_4,VERO-2_1_I28,VERO,VERO-2,1,I28,4,Active SARS-CoV-2,Pacritinib,10.0,"C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3 |c:16,18,33,35,37,t:9,11,14,21,27|"
VERO-2_1_I29_1,VERO-2_1_I29,VERO,VERO-2,1,I29,1,Active SARS-CoV-2,GS-441524,0.1,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-2_1_I29_2,VERO-2_1_I29,VERO,VERO-2,1,I29,2,Active SARS-CoV-2,GS-441524,0.1,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-2_1_I29_3,VERO-2_1_I29,VERO,VERO-2,1,I29,3,Active SARS-CoV-2,GS-441524,0.1,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-2_1_I29_4,VERO-2_1_I29,VERO,VERO-2,1,I29,4,Active SARS-CoV-2,GS-441524,0.1,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-2_1_I30_1,VERO-2_1_I30,VERO,VERO-2,1,I30,1,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.003,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I30_2,VERO-2_1_I30,VERO,VERO-2,1,I30,2,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.003,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I30_3,VERO-2_1_I30,VERO,VERO-2,1,I30,3,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.003,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I30_4,VERO-2_1_I30,VERO,VERO-2,1,I30,4,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.003,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-2_1_I31_1,VERO-2_1_I31,VERO,VERO-2,1,I31,1,Active SARS-CoV-2,Indomethacin,10.0,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-2_1_I31_2,VERO-2_1_I31,VERO,VERO-2,1,I31,2,Active SARS-CoV-2,Indomethacin,10.0,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-2_1_I31_3,VERO-2_1_I31,VERO,VERO-2,1,I31,3,Active SARS-CoV-2,Indomethacin,10.0,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-2_1_I31_4,VERO-2_1_I31,VERO,VERO-2,1,I31,4,Active SARS-CoV-2,Indomethacin,10.0,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-2_1_I33_1,VERO-2_1_I33,VERO,VERO-2,1,I33,1,Active SARS-CoV-2,Pacritinib,10.0,"C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3 |c:16,18,33,35,37,t:9,11,14,21,27|"
VERO-2_1_I33_2,VERO-2_1_I33,VERO,VERO-2,1,I33,2,Active SARS-CoV-2,Pacritinib,10.0,"C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3 |c:16,18,33,35,37,t:9,11,14,21,27|"
VERO-2_1_I33_3,VERO-2_1_I33,VERO,VERO-2,1,I33,3,Active SARS-CoV-2,Pacritinib,10.0,"C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3 |c:16,18,33,35,37,t:9,11,14,21,27|"
VERO-2_1_I33_4,VERO-2_1_I33,VERO,VERO-2,1,I33,4,Active SARS-CoV-2,Pacritinib,10.0,"C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3 |c:16,18,33,35,37,t:9,11,14,21,27|"
VERO-2_1_I34_1,VERO-2_1_I34,VERO,VERO-2,1,I34,1,Active SARS-CoV-2,,,
VERO-2_1_I34_2,VERO-2_1_I34,VERO,VERO-2,1,I34,2,Active SARS-CoV-2,,,
VERO-2_1_I34_3,VERO-2_1_I34,VERO,VERO-2,1,I34,3,Active SARS-CoV-2,,,
VERO-2_1_I34_4,VERO-2_1_I34,VERO,VERO-2,1,I34,4,Active SARS-CoV-2,,,
VERO-2_1_I35_1,VERO-2_1_I35,VERO,VERO-2,1,I35,1,Active SARS-CoV-2,Idelalisib,10.0,"CC[C@H](NC1=C2N=CNC2=NC=N1)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1 |c:4,6,10,12,19,22,31,33,t:15,17,29|"
