compound_id,name,HUVEC-1,smiles
3098,Clofibrate,0.22207491,"CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1 |c:14,t:9,11|"
664,Palonosetron HCl,0.221824894,"O=C1N(C[C@H]2CCCC3=CC=CC1=C23)[C@@H]1CN2CCC1CC2 |c:10,13,t:8|"
2330,pranoprofen,0.164108483,"C[C@@H](C(O)=O)C1=CC2=C(OC3=C(C2)C=CC=N3)C=C1 |&1:1,r,c:10,14,16,19,t:5,7|"
2488,gestodene,0.221378059,"CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1C=C[C@@]2(O)C#C |r,c:20,t:9|"
2819,Riociguat,0.118570716,"COC(=O)N(C)C1=C(N)N=C(N=C1N)C1=NN(CC2=CC=CC=C2F)C2=NC=CC=C12 |c:6,9,11,21,23,29,t:15,19,27,31|"
3127,6-Mercaptopurine,0.141596601,"S=C1N=CNC2=C1NC=N2 |c:2,5,9|"
25,eszopiclone,0.22122774,"CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=C1N=CC=N2)C1=NC=C(Cl)C=C1 |a:10,r,c:15,18,20,28,t:23,25|"
632,phensuximide,0.221073433,"CN1C(=O)CC(C1=O)C1=CC=CC=C1 |c:11,13,t:9|"
3108,meclofenamic acid,0.044174697,"CC1=CC=C(Cl)C(NC2=C(C=CC=C2)C(O)=O)=C1Cl |c:10,12,17,t:1,3,8|"
1143,theobromine,0.1233855,"CN1C=NC2=C1C(=O)NC(=O)N2C |c:2,4|"
356,Imiquimod,0.22060882,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
1290,indoprofen,0.220597934,"CC(C(O)=O)C1=CC=C(C=C1)N1CC2=CC=CC=C2C1=O |c:7,9,16,18,t:5,14|"
1408,dorzolamide,0.220303736,"CCN[C@@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O |a:3,5,r,c:10,13|"
3477,Pilocarpine,0.220289091,"CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O |c:7,t:5|"
167,Raltegravir,0.220159165,"CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1 |c:5,7,32,t:16,18,27,29|"
2674,Cholic acid,0.220155339,"C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C |a:1,7,10,11,12,15,17,21,23,25,27,r|"
1653,metaproterenol,0.219906573,"CC(C)NC[C@H](O)C1=CC(O)=CC(O)=C1 |&1:5,r,c:10,13,t:7|"
1924,darifenacin,0.214639095,"NC(=O)C(C1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1 |c:18,25,27,32,34,t:10,12,23,30|"
3456,nifenalol,0.14637819,"CC(C)NCC(O)C1=CC=C(C=C1)[N+]([O-])=O |c:9,11,t:7|"
3011,Irbesartan,0.219562511,"CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1 |c:19,21,26,28,33,t:4,17,24,31|"
1322,sulfinpyrazone,0.219072051,"O=C1C(CC[S@](=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1 |&1:5,r,c:9,11,21,23,28,30,t:7,19,26|"
3350,Reserpine,0.219014395,"[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2 |c:17,37,41,44,48,t:7,11|"
3180,Rivastigmine,0.218853865,"CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C |c:9,11,t:7|"
1706,cefotiam,0.218741082,"[H][C@]12SCC(CSC3=NN=NN3CCN(C)C)=C(N1C(=O)[C@H]2NC(=O)CC1=CSC(N)=N1)C(O)=O |c:9,17,33,t:7,29|"
2369,Phenazopyridine,-0.016553454,"NC1=NC(N)=C(C=C1)\N=N\C1=CC=CC=C1 |c:4,6,13,15,t:1,11|"
2110,Loperamide,0.217304718,"CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1 |c:21,26,28,33,35,t:16,18,24,31|"
2963,fursultiamine,0.216971087,"C\C(N(CC1=C(N)N=C(C)N=C1)C=O)=C(\CCO)SSCC1CCCO1 |c:4,10,t:7|"
394,olprinone,0.216313455,"CC1=C(C=C(C#N)C(=O)N1)C1=CN2C=CN=C2C=C1 |c:14,16,19,t:1,3,11|"
865,ezetimibe,0.216288849,"O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1 |a:1,4,5,r,c:15,23,31,t:10,12,18,20,26,28|"
2009,Deferiprone,0.216204394,"CN1C=CC(=O)C(O)=C1C |c:2,7|"
933,taltirelin,0.215469466,"CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(N)=O |a:5,12,25,r,c:17,t:15|"
1589,mercaptosuccinic-acid,0.215436155,OC(=O)CC(S)C(O)=O
1714,Arbidol,0.215411228,"CCOC(=O)C1=C(CSC2=CC=CC=C2)N(C)C2=CC(Br)=C(O)C(CN(C)C)=C12 |c:5,11,13,t:9,18,21,28|"
1610,Ataluren,-0.173232979,"OC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CC=C1F |c:5,7,13,18,20,t:3,10,16|"
2839,Dofetilide,0.199497554,"CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1 |c:14,28,t:5,7,19,21|"
947,Mosapride,0.17140984,"CCOC1=CC(N)=C(Cl)C=C1C(=O)NCC1CN(CC2=CC=C(F)C=C2)CCO1 |c:9,25,t:3,6,20,22|"
3316,Saxagliptin hydrate,0.214174916,[H][C@@]12C[C@]1([H])N([C@@H](C2)C#N)C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2 |r|
2548,Artesunate,0.017492519,[H][C@]1(C)CC[C@@]2([H])[C@]([H])(C)[C@@H](OC(=O)CCC(O)=O)O[C@@]3([H])O[C@@]4(C)CC[C@]1([H])[C@@]23OO4
946,Cyclophosphamide,0.214122918,ClCCN(CCCl)P1(=O)NCCCO1
516,i-Inositol,0.213349015,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O |r|
850,CAY10576,0.213001765,"COC1=C(OC)C=C2N(C=NC2=C1)C1=CC(OCC2=C(C=CC=C2)S(C)(=O)=O)=C(S1)C#N |c:2,9,12,22,24,30,t:6,15,20|"
3252,Liothyronine,0.212895596,"N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O |c:15,19,t:3,6,9,12|"
2138,benperidol,0.212777834,"FC1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2 |c:3,5,24,27,29,t:1|"
3154,eliglustat,0.212080261,"CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)C1=CC2=C(OCCO2)C=C1 |c:29,t:20,22|"
3219,Ipragliflozin,0.212013724,"OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC3=C(S2)C=CC=C3)=C(F)C=C1 |c:18,22,24,29,t:12,16,26|"
3300,Cefixime,0.211838118,"[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)\C1=CSC(N)=N1)C(O)=O |c:6,28,t:24|"
314,thiothixene,0.211604784,"CN(C)S(=O)(=O)C1=CC2=C(SC3=C(C=CC=C3)\C2=C/CCN2CCN(C)CC2)C=C1 |c:13,15,31,t:6,8,11|"
1173,Pentolinium,0.211471354,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
2686,Fomepizole,0.067529762,"CC1=CNN=C1 |c:4,t:1|"
310,estradiol-cypionate,0.211370944,"C[C@]12CCC3C(CCC4=C3C=CC(O)=C4)C1CC[C@@H]2OC(=O)CCC1CCCC1 |a:1,18,r,c:8,11,14|"
1742,Dexlansoprazole,0.211093414,"CC1=C(C[S@@](=O)C2=NC3=C(N2)C=CC=C3)N=CC=C1OCC(F)(F)F |c:1,8,12,14,17,19,t:6|"
705,ginsenoside-rg3,0.210750372,"CC(C)=CCCC(C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C |a:9,12,14,15,18,19,23,25,27,30,32,34,36,38,41,43,45,50,53,r|"
1750,telaprevir,0.210741062,"CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1 |a:3,7,8,12,17,21,r,c:29,31,t:27|"
88,chenodeoxycholic-acid,0.210681743,"C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C |a:1,7,10,11,12,15,17,21,23,26,r|"
2856,Adefovir dipivoxil,0.210225475,"CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C |c:16,18,21,23|"
1766,dimemorfan,0.210011902,"CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC1=C3C=C(C)C=C1 |a:4,9,10,r,c:14,20,t:17|"
543,Aliskiren,0.054811617,"COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1 |c:6,10,37|"
2109,mebicar,0.209591141,CN1C2C(N(C)C1=O)N(C)C(=O)N2C
2372,minocycline,0.160282483,"CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(O)=C4C(=O)C3C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O)N(C)C |a:3,4,6,20,r,c:10,13,t:8|"
2852,Alpha-hydroxydeoxycholic acid,0.209415957,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
2241,meclocycline-sulfosalicylate,0.209380662,"CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(C(=O)C4=C(O)C=CC(Cl)=C4C3=C)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O |a:3,4,5,7,23,r,c:11,14,17|"
761,Isavuconazole,0.208867116,"C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=CC(F)=CC=C1F |r,c:4,10,12,21,23,29,31,t:2,8,26|"
2702,Ripasudil,0.2087391,"C[C@H]1CNCCCN1S(=O)(=O)C1=CC=CC2=CN=CC(F)=C12 |c:14,18,t:12,16,21|"
804,Afatinib,0.208652079,"CN(C)CC=CC(=O)NC1=C(OC2CCOC2)C=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1 |c:9,20,31,35,t:18,22,25,28|"
3451,Pimecrolimus,-0.001979153,[H][C@@]12CCCCN1C(=O)C(=O)[C@]1(O)O[C@H]([C@H](C[C@H]1C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC)C(=O)C[C@H](O)[C@@H](C)[C@H](OC2=O)C(\C)=C\[C@@H]1CC[C@@H](Cl)[C@@H](C1)OC)OC |t:29|
3280,alimemazine,0.208122251,"C[C@@H](CN(C)C)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2 |&1:1,r,c:8,11,14,16,19,21|"
2484,cinoxate,0.208006361,"CCOCCOC(=O)\C=C\C1=CC=C(OC)C=C1 |c:16,t:10,12|"
2276,Butamben,0.13311645,"CCCCOC(=O)C1=CC=C(N)C=C1 |c:12,t:7,9|"
264,Aprepitant,0.207083462,"C[C@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F |c:23,28,30,t:9,18,20,26|"
330,Loxoprofen,0.207016797,"CC(C(O)=O)C1=CC=C(CC2CCCC2=O)C=C1 |c:17,t:5,7|"
1581,Amantadine,0.124792116,NC12CC3CC(CC(C3)C1)C2
3455,apraclonidine,0.183161884,"NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1 |c:14,t:1,4,7|"
965,Tolterodine,0.206747153,"CC(C)N(CC[C@H](C1=CC=CC=C1)C1=CC(C)=CC=C1O)C(C)C |c:9,11,17,19,t:7,14|"
3240,dapiprazole,0.206527499,"CC1=C(C=CC=C1)N1CCN(CCC2=NN=C3CCCCN23)CC1 |c:3,5,t:1,14,16|"
1108,Piperacillin,-0.005773565,"CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2[C@H]3SC(C)(C)[C@H](N3C2=O)C([O-])=O)C2=CC=CC=C2)C(=O)C1=O |c:30,32,t:28|"
1950,Voriconazole,0.206377861,"C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F |c:4,6,14,16,24,t:2,19,21|"
2358,Visomitin,0.205995692,"CC1=C(C)C(=O)C(CCCCCCCCCC[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=CC1=O |c:1,20,22,27,29,34,36,38,t:18,25,32|"
2549,hydroxyamphetamine,0.205715048,"CC(N)CC1=CC=C(O)C=C1 |c:9,t:4,6|"
113,Tenofovir Alafenamide,0.205388456,"CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)CN1C=NC2=C1N=CN=C2N)OC1=CC=CC=C1 |r,c:17,19,22,24,31,33,t:29|"
2216,Sulfamethizole,0.205096319,"CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1 |c:14,t:1,3,9,11|"
2756,tibolone,0.204793381,"C[C@@H]1CC2=C(CCC(=O)C2)[C@H]2CC[C@@]3(C)[C@H](CC[C@@]3(O)C#C)C12 |a:1,10,13,15,18,r,t:3|"
47,levallorphan,0.204775572,"OC1=CC2=C(C[C@@H]3[C@@H]4CCCC[C@]24CCN3CC=C)C=C1 |a:6,7,12,r,c:22,t:1,3,THB:16:15:3.4.5:7|"
78,Bromperidol,0.204561771,"OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1 |c:15,26,t:10,12,21,23|"
2377,nifekalant,0.100718205,"CN1C(=O)C=C(NCCN(CCO)CCCC2=CC=C(C=C2)[N+]([O-])=O)N(C)C1=O |c:18,20,t:4,16|"
2913,eprobemide,0.20376559,"ClC1=CC=C(C=C1)C(=O)NCCCN1CCOCC1 |c:3,5,t:1|"
1980,doxepin,0.203754566,"CN(C)CC\C=C1\C2=C(COC3=C1C=CC=C3)C=CC=C2 |c:7,11,14,16,19,21|"
3390,tofisopam,0.170199565,"CCC1=C(C)NN=C(C2=CC(OC)=C(OC)C=C2)C2=CC(OC)=C(OC)C=C12 |c:2,16,t:6,8,12,19,23,27|"
2939,Netupitant,0.203665682,"CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=C(C=C(N=C1)N1CCN(C)CC1)C1=CC=CC=C1C |c:9,11,24,26,39,41,t:7,22,37|"
2798,Alogliptin,0.203446033,"CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=CC=CC=C2C#N)C1=O |c:18,20,t:4,16|"
257,Nicotinyl alcohol,0.186863796,"OCC1=CN=CC=C1 |c:4,6,t:2|"
18,Temocapril,0.203383904,"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CS[C@@H](CN(CC(O)=O)C1=O)C1=CC=CS1 |c:10,12,31,t:8,29|"
2357,pipemidic-acid,0.12985758,"CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCNCC1 |c:10,13,15,t:3|"
1726,Dicyclomine,0.203259809,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1
1721,Nifursolum,0.203175052,"OC1=C(C=C(C=C1C(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O |c:3,5,15,t:1,13|"
2440,Pentoxifylline,0.192806351,"CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C |c:2,4|"
2827,Telotristat,0.203043443,"CCOC(=O)[C@@H](N)CC1=CC=C(C=C1)C1=CC(O[C@H](C2=CC=C(Cl)C=C2N2C=CC(C)=N2)C(F)(F)F)=NC(N)=N1 |c:10,12,25,29,32,38,41,t:8,15,20,22|"
3369,Ethopabate,0.202935452,"CCOC1=CC(NC(C)=O)=CC=C1C(=O)OC |c:9,11,t:3|"
1629,Fabomotizole,0.076485209,"CCOC1=CC2=C(NC(SCCN3CCOCC3)=N2)C=C1 |c:18,21,t:3,5|"
608,Tie2 kinase inhibitor,0.202905363,"COC1=CC2=C(C=C1)C=C(C=C2)C1=C(N=C(N1)C1=CC=C(C=C1)S(C)=O)C1=CC=NC=C1 |c:4,6,9,11,16,22,24,32,34,t:2,14,20,30|"
2978,Erythritol,0.202834168,OC[C@H](O)[C@H](O)CO
1330,synephrine,0.202831229,"CNC[C@H](O)C1=CC=C(O)C=C1 |&1:3,r,c:10,t:5,7|"
3573,Uracil,0.161664561,O=C1NC=CC(=O)N1 |c:3|
1034,sparfloxacin,0.202660666,"CC1CN(C[C@H](C)N1)C1=C(F)C2=C(C(N)=C1F)C(=O)C(=CN2C1CC1)C(O)=O |a:5,r,c:9,12,15,21|"
2319,MLN9708,0.202592797,"CC(C)C[C@H](NC(=O)CNC(=O)C1=C(Cl)C=CC(Cl)=C1)B1OC(=O)CC(CC(O)=O)(O1)C(O)=O |c:12,15,18|"
854,Olmesartan,0.20250093,"CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)C(O)=O)C(C)(C)O |c:5,12,14,19,21,26,t:3,10,17,24|"
472,argatroban,0.201974078,"C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2 |c:27,29,t:25|"
2973,Dequalinium,0.201847426,"CC1=[N+](CCCCCCCCCC[N+]2=C(C)C=C(N)C3=CC=CC=C23)C2=CC=CC=C2C(N)=C1 |c:1,13,21,29,31,35,t:16,19,23,27|"
3041,Fenofibrate,0.201832082,"CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1 |c:12,14,24,t:10,19,21|"
1985,4-Aminosalicylate,0.201669547,"NC1=CC(O)=C(C=C1)C([O-])=O |c:4,6,t:1|"
992,Terbinafine,0.125176137,"CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=C1C=CC=C2 |c:14,16,19,21,t:12|"
511,Nilutamide,0.201502607,"CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F |c:12,14,t:10|"
3674,tiletamine,0.116212615,"CCN[C@@]1(CCCCC1=O)C1=CC=CS1 |&1:3,r,c:13,t:11|"
2966,L-Arginine,0.098819654,"N[C@H](CCCNC(N)=N)C(O)=O |a:1,r|"
2594,asunaprevir,0.200576461,"COC1=C2C=CC(Cl)=CC2=C(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)N=C1 |a:12,14,19,35,37,r,c:2,4,7,53,t:10|"
1176,rufloxacin,0.085510368,"CN1CCN(CC1)C1=C2SCCN3C=C(C(O)=O)C(=O)C(C=C1F)=C23 |c:8,22,t:14,25|"
940,Mycophenolate mofetil,0.200308303,"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1 |c:2,13,t:5|"
3281,Temozolomide,0.084053736,"CN1N=NC2=C(N=CN2C1=O)C(N)=O |c:2,6,t:4|"
1886,Protryptyline,0.200189918,"CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12 |c:8,10,13,17,t:6,15,19|"
1006,Clofibric acid,0.076629546,"CC(C)(OC1=CC=C(Cl)C=C1)C(O)=O |c:9,t:4,6|"
1505,Tripelennamine,0.199600941,"CN(C)CCN(CC1=CC=CC=C1)C1=NC=CC=C1 |c:9,11,16,18,t:7,14|"
2383,Imipramine,0.199506621,"CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12 |c:9,11,18,t:7,16,20|"
2965,acrivastine,0.199433379,"CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC(\C=C\C(O)=O)=N1 |c:3,5,19,26,t:1,17|"
169,piperidolate,0.199205919,"CCN1CCCC(C1)OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1 |c:15,17,22,24,t:13,20|"
2425,Valganciclovir,0.199142174,"CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2C1N=C(N)NC2=O |c:15,t:20|"
1007,tedizolid,0.013532418,"CN1N=NC(=N1)C1=NC=C(C=C1)C1=C(F)C=C(C=C1)N1C[C@H](CO)OC1=O |a:21,r,c:2,4,9,11,14,17,19,t:7|"
635,emedastine,0.19865556,"CCOCCN1C(=NC2=C1C=CC=C2)N1CCCN(C)CC1 |c:6,8,11,13|"
3597,SNS-032,0.198633196,"CC(C)(C)C1=CN=C(CSC2=CN=C(NC(=O)C3CCNCC3)S2)O1 |t:4,6,10,12|"
2513,Tofogliflozin,0.198521069,"CCC1=CC=C(CC2=CC3=C(CO[C@]33O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C2)C=C1 |r,c:26,29,t:2,4,7,9|"
1516,furaltadone,0.135800529,"[O-][N+](=O)C1=CC=C(O1)\C=N\N1C[C@H](CN2CCOCC2)OC1=O |&1:12,r,c:5,t:3|"
1164,Trimethobenzamide,0.172897762,"COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1 |c:4,8,27,t:2,17,19|"
1758,Avanafil,0.198098415,"COC1=C(Cl)C=C(CNC2=C(C=NC(=N2)N2CCC[C@H]2CO)C(=O)NCC2=NC=CC=N2)C=C1 |c:2,11,13,30,32,35,t:5,9,28|"
2463,Urapidil,0.197714493,"COC1=CC=CC=C1N1CCN(CCCNC2=CC(=O)N(C)C(=O)N2C)CC1 |c:4,6,t:2,17|"
3095,Tolmetin,0.189308196,"CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1 |c:6,8,18,t:13,15|"
2391,perhexiline,-0.11110362,"C(C(C1CCCCC1)C1CCCCC1)[C@H]1CCCCN1 |&1:14,r|"
1955,Tirofiban Hydrochloride,0.130351258,"CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O |r,c:26,t:10,12|"
2660,clidinium,0.197234924,"C[N+]12CCC(CC1)[C@H](C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1 |&1:7,r,c:18,20,25,27,t:16,23|"
51,loteprednol,0.010725254,"CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)OCCl |a:6,9,10,19,21,22,25,r,c:17,t:13|"
617,rocuronium,0.197178989,"CC(=O)O[C@H]1[C@H](CC2C3CCC4C[C@H](O)[C@H](C[C@]4(C)C3CC[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1 |a:4,5,13,15,17,22,r|"
2111,fluspirilene,0.197071681,"FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1 |c:3,5,27,29,37,t:1,25,32,34|"
3381,"3,3,5-Trimethylcyclohexyl salicylate",0.196720883,"CC1CC(CC(C)(C)C1)OC(=O)C1=C(O)C=CC=C1 |c:13,16,18|"
2349,Diaveridine,-0.143306434,"COC1=C(OC)C=C(CC2=CN=C(N)N=C2N)C=C1 |c:2,14,18,t:6,9,11|"
1221,Edoxaban,0.13351492,"CN(C)C(=O)[C@@H]1CC[C@H](NC(=O)C(=O)NC2=CC=C(Cl)C=N2)[C@H](C1)NC(=O)C1=NC2=C(CN(C)CC2)S1 |c:20,t:15,17,29,31|"
3500,Epalrestat,0.196067708,"C\C(\C=C1/SC(=S)N(CC(O)=O)C1=O)=C/C1=CC=CC=C1 |c:18,20,t:16|"
2278,chlormidazole,0.195778125,"CC1=NC2=C(C=CC=C2)N1CC1=CC=C(Cl)C=C1 |c:5,7,18,t:1,3,13,15|"
2106,Acetaminophen,0.195768289,"CC(=O)NC1=CC=C(O)C=C1 |c:9,t:4,6|"
2193,fipronil,0.172525074,"NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)[S@@](=O)C(F)(F)F |&1:20,r,c:3,7,10,12,t:1|"
1718,dihydrotestosterone,0.088741506,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C |r|
3640,C 87,0.195126573,"[O-][N+](=O)C1=C(Cl)C=CC(N\N=C2/C(=O)N(N=C2C2=CC=CC=C2)C2=NC(=CS2)C2=CC=CC=C2)=C1 |c:3,6,15,20,22,27,33,35,37,t:18,25,31|"
1341,Rasagiline,0.194830272,"C#CCN[C@@H]1CCC2=CC=CC=C12 |c:9,t:7,11|"
3087,Acetarsol,0.192195501,"CC(=O)NC1=C(O)C=CC(=C1)[As](O)(O)=O |c:4,7,9|"
1820,Pantothenic acid,0.194565942,"CC(C)(CO)[C@@H](O)C(=O)NCCC(O)=O |a:5,r|"
537,Prednisolone tebutate,0.101288542,"[H][C@@]12CC[C@](O)(C(=O)COC(=O)CC(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C |r,c:34,t:30|"
3547,flunisolide,0.062510424,"CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)[C@@]2(O1)C(=O)CO |r,c:15,t:11|"
258,tazobactam,0.193518171,"C[C@]1(CN2C=CN=N2)C(N2C(CC2=O)S1(=O)=O)C(O)=O |a:1,r,c:4,6|"
3049,Ceftriaxone,0.193209822,"CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSC3=NC(=O)C(=O)NN3C)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1 |c:23,37,t:14,33|"
1041,Mitiglinide,0.192838861,"[H][C@@]12CN(C[C@]1([H])CCCC2)C(=O)C[C@H](CC1=CC=CC=C1)C([O-])=O |c:20,22,t:18|"
2716,Cefoperazone,0.179188677,"[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=C(O)C=C1)C(O)=O |c:9,13,44,t:7,39,41|"
