compound_id,name,HRCE-1,HRCE-2,smiles
2084,Conivaptan,0.231117525,,"CC1=NC2=C(N1)C1=C(C=CC=C1)N(CC2)C(=O)C1=CC=C(NC(=O)C2=C(C=CC=C2)C2=CC=CC=C2)C=C1 |c:3,9,11,29,31,36,38,41,t:1,7,20,22,27,34|"
646,Refametinib,,,"COC1=C(NS(=O)(=O)C2(C[C@H](O)CO)CC2)C(NC2=CC=C(I)C=C2F)=C(F)C(F)=C1 |c:2,24,31,t:19,21,27|"
1436,cyclovalone,0.231018494,,"COC1=C(O)C=CC(\C=C2/CCC\C(=C/C3=CC(OC)=C(O)C=C3)C2=O)=C1 |c:2,5,22,27,t:15,19|"
2840,Guaifenesin,0.20083177,,"COC1=C(OCC(O)CO)C=CC=C1 |c:2,10,12|"
2588,Clopidol,0.131357184,,"CC1=C(Cl)C(=O)C(Cl)=C(C)N1 |c:1,t:7|"
2137,Methylergonovine,,0.219030902,"CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1 |c:19,26,t:14,17,21|"
1455,Trientine,0.173644345,,NCCNCCNCCN
2832,Xylose,0.109313977,,OC[C@@H](O)[C@H](O)[C@@H](O)C=O
84,Atenolol,0.23026694,,"CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1 |c:17,t:9,11|"
280,Coumarin,0.230169981,,"O=C1OC2=C(C=CC=C2)C=C1 |c:5,7,10,t:3|"
1703,tolonidine,,0.23014559,"CC1=CC(Cl)=C(NC2=NCCN2)C=C1 |c:13,t:1,4,7|"
3642,valganciclovir,,0.114351593,"CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1N=C(N)NC2=O |a:3,r,c:15,17,t:20|"
3461,tropisetron,,0.229611859,"CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C1=CNC2=C1C=CC=C2 |a:2,5,7,r,c:17,20,22,t:14,THB:0:1:7.8.6:3.4|"
3144,Bedaquiline fumarate,0.014516246,,"COC1=C(C=C2C=C(Br)C=CC2=N1)[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=C2C=CC=CC2=CC=C1 |c:9,12,18,20,30,32,34,37,39,t:2,4,6,16|"
3605,Metamizole,0.229458354,,"CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1 |c:7,18,20,t:16|"
3667,pergolide,,0.035094044,"CCCN1C[C@H](CSC)C[C@H]2[C@H]1CC1=CNC3=CC=CC2=C13 |a:5,10,11,r,c:19,22,t:14,17|"
2041,Quinine,0.19059612,0.091009073,"COC1=CC2=C(C=CN=C2C=C1)[C@@H](O)[C@@H]1C[C@@H]2CCN1C[C@@H]2C=C |c:6,8,11,t:2,4|"
603,Zileuton,,0.229114341,"CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1 |c:11,13,t:7,9|"
1962,Metergoline,0.07375604,,"[H][C@]1(CNC(=O)OCC2=CC=CC=C2)CN(C)[C@]2([H])CC3=CN(C)C4=CC=CC(=C34)[C@@]2([H])C1 |c:10,12,27,t:8,21,25,29|"
2018,picotamide,0.228683691,,"COC1=C(C=C(C=C1)C(=O)NCC1=CN=CC=C1)C(=O)NCC1=CN=CC=C1 |c:4,6,15,17,26,28,t:2,13,24|"
3730,Ro-20-1724,,0.22826569,"CCCCOC1=C(OC)C=CC(CC2CNC(=O)N2)=C1 |c:5,9,19|"
2792,Lorlatinib,0.22814472,,"C[C@H]1OC2=C(N)N=CC(=C2)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2 |r,c:3,6,8,11,17,25,31,t:28|"
1673,Cefcapene Pivoxil Hydrochloride,,0.112887645,"[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@H]2NC(=O)C(=C/CC)\C1=CSC(N)=N1)C(=O)OCOC(=O)C(C)(C)C |c:9,28,t:24|"
541,pancuronium,,0.09761813,"CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1 |a:4,5,7,8,11,13,18,20,22,25,r|"
1327,Aprindine hydrochloride,,0.227704617,"CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C1=CC=CC=C1 |c:13,15,22,24,t:11,20|"
1923,Desloratadine,,0.003338229,"ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1 |c:3,5,16,21,23,t:1|"
151,aztreonam,,0.103095281,"C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O |a:1,2,r,c:19,t:15|"
1949,Nortriptyline,0.226768321,,"CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12 |c:8,10,17,t:6,15,19|"
3250,Propacetamol,,0.22649733,"CCN(CC)CC(=O)OC1=CC=C(NC(C)=O)C=C1 |c:17,t:9,11|"
2516,Nelfinavir,0.162102964,,"[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C |c:19,21,27,31,33,t:17|"
533,fenoldopam,0.226009915,,"OC1=CC=C(C=C1)[C@@H]1CNCCC2=C1C=C(O)C(O)=C2Cl |&1:7,r,c:3,5,13,20,t:1,16|"
1101,doxazosin,,0.048748085,"COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)[C@@H]1COC2=C(O1)C=CC=C2 |&1:23,r,c:2,9,11,14,29,33,35,t:6|"
3575,pilsicainide,,0.076321855,"CC1=CC=CC(C)=C1NC(=O)CC12CCCN1CCC2 |c:3,6,t:1|"
2148,Florfenicol,0.150706725,,"CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl |c:6,8,t:4|"
27,piketoprofen,,0.12644074,"CC(C(=O)NC1=NC=CC(C)=C1)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1 |c:7,10,15,17,24,26,t:5,13,22|"
3190,Felbamate,0.066649006,,"NC(=O)OCC(COC(N)=O)C1=CC=CC=C1 |c:13,15,t:11|"
3499,Lafutidine,0.224455096,,"O=C(CS(=O)CC1=CC=CO1)NC\C=C/COC1=CC(CN2CCCCC2)=CC=N1 |c:8,28,30,t:6,18|"
3343,Roxithromycin,,0.145681982,CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
1999,Disulfiram,0.211630352,,CCN(CC)C(=S)SSC(=S)N(CC)CC
562,Piperonyl butoxide,,0.189447823,"CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC |c:20,t:12,14|"
1791,cefonicid,0.050906788,,"O[C@@H](C(=O)NC1[C@H]2SCC(CSC3=NN=NN3CS(O)(=O)=O)=C(N2C1=O)C(O)=O)C1=CC=CC=C1 |a:1,6,r,c:14,22,34,36,t:12,32|"
2873,dyphylline,,0.224109845,"CN1C2=C(N(C[C@H](O)CO)C=N2)C(=O)N(C)C1=O |&1:6,r,c:10,t:2|"
2001,Repaglinide,,0.065948201,"CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O |c:5,19,21,30,t:3,17|"
750,rabeprazole,,0.091701139,"COCCCOC1=C(C)C(C[S@](=O)C2=NC3=C(N2)C=CC=C3)=NC=C1 |&1:11,r,c:6,15,19,21,23,25,t:13|"
1818,Fludarabine phosphate,0.037971814,,"NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)C2=NC(F)=N1 |c:1,3,17,20|"
1979,vinblastine,0.223547771,,"CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=C1C=CC=C3)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C)[C@@H]3C4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1 |a:2,5,20,34,42,45,46,51,r,c:15,18,20,30,44,65,t:12,34|"
3480,Etizolam,0.223433426,,"CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl |c:4,10,12,16,21,23,t:2,19|"
3227,gallopamil,,0.150145044,"COC1=CC(=CC(OC)=C1OC)C(CCCN(C)CCC1=CC(OC)=C(OC)C=C1)(C#N)C(C)C |c:4,8,29,t:2,21,25|"
3277,Filgotinib,,,"O=C(NC1=NN2C(C=CC=C2C2=CC=C(CN3CCS(=O)(=O)CC3)C=C2)=N1)C1CC1 |c:7,9,26,28,t:3,12,14|"
2891,Ranitidine,,0.222946708,"CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O |t:8,10|"
12,Fluvoxamine,0.053101724,,"COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F |c:14,16,t:12|"
858,Delamanid,0.073766428,,"C[C@]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)[N+]([O-])=O |c:6,8,28,33,35,t:4,19,21|"
3337,Oxymetazoline,0.222765177,,"CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C |c:7,t:1,3,11|"
3566,Rizatriptan,0.025158215,,"CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2 |c:8,15,17,20,t:5,11|"
3098,Clofibrate,,0.007923553,"CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1 |c:14,t:9,11|"
664,Palonosetron HCl,0.188347468,,"O=C1N(C[C@H]2CCCC3=CC=CC1=C23)[C@@H]1CN2CCC1CC2 |c:10,13,t:8|"
2330,pranoprofen,0.221489183,,"C[C@@H](C(O)=O)C1=CC2=C(OC3=C(C2)C=CC=N3)C=C1 |&1:1,r,c:10,14,16,19,t:5,7|"
2488,gestodene,,0.195674962,"CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1C=C[C@@]2(O)C#C |r,c:20,t:9|"
2819,Riociguat,0.221311433,,"COC(=O)N(C)C1=C(N)N=C(N=C1N)C1=NN(CC2=CC=CC=C2F)C2=NC=CC=C12 |c:6,9,11,21,23,29,t:15,19,27,31|"
3127,6-Mercaptopurine,0.22123012,,"S=C1N=CNC2=C1NC=N2 |c:2,5,9|"
25,eszopiclone,0.191101472,,"CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=C1N=CC=N2)C1=NC=C(Cl)C=C1 |a:10,r,c:15,18,20,28,t:23,25|"
632,phensuximide,,0.0563383,"CN1C(=O)CC(C1=O)C1=CC=CC=C1 |c:11,13,t:9|"
3108,meclofenamic acid,0.221022757,,"CC1=CC=C(Cl)C(NC2=C(C=CC=C2)C(O)=O)=C1Cl |c:10,12,17,t:1,3,8|"
1143,theobromine,,0.220836702,"CN1C=NC2=C1C(=O)NC(=O)N2C |c:2,4|"
356,Imiquimod,0.187262282,-0.135338039,"CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N |c:5,7,12,14,17,t:10|"
1290,indoprofen,0.109313305,,"CC(C(O)=O)C1=CC=C(C=C1)N1CC2=CC=CC=C2C1=O |c:7,9,16,18,t:5,14|"
1408,dorzolamide,,0.177036599,"CCN[C@@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O |a:3,5,r,c:10,13|"
3477,Pilocarpine,,0.113551989,"CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O |c:7,t:5|"
167,Raltegravir,,0.019896382,"CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1 |c:5,7,32,t:16,18,27,29|"
2674,Cholic acid,0.160423667,,"C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C |a:1,7,10,11,12,15,17,21,23,25,27,r|"
1653,metaproterenol,-0.131585029,,"CC(C)NC[C@H](O)C1=CC(O)=CC(O)=C1 |&1:5,r,c:10,13,t:7|"
1924,darifenacin,0.219731851,,"NC(=O)C(C1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1 |c:18,25,27,32,34,t:10,12,23,30|"
3456,nifenalol,,0.219597343,"CC(C)NCC(O)C1=CC=C(C=C1)[N+]([O-])=O |c:9,11,t:7|"
3011,Irbesartan,0.200780072,,"CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1 |c:19,21,26,28,33,t:4,17,24,31|"
1322,sulfinpyrazone,-0.099333546,,"O=C1C(CC[S@](=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1 |&1:5,r,c:9,11,21,23,28,30,t:7,19,26|"
3350,Reserpine,,0.081428932,"[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2 |c:17,37,41,44,48,t:7,11|"
3180,Rivastigmine,,0.089623093,"CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C |c:9,11,t:7|"
1706,cefotiam,,0.00306833,"[H][C@]12SCC(CSC3=NN=NN3CCN(C)C)=C(N1C(=O)[C@H]2NC(=O)CC1=CSC(N)=N1)C(O)=O |c:9,17,33,t:7,29|"
2369,Phenazopyridine,0.218627184,,"NC1=NC(N)=C(C=C1)\N=N\C1=CC=CC=C1 |c:4,6,13,15,t:1,11|"
2110,Loperamide,-0.011763435,,"CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1 |c:21,26,28,33,35,t:16,18,24,31|"
2963,fursultiamine,,0.066978328,"C\C(N(CC1=C(N)N=C(C)N=C1)C=O)=C(\CCO)SSCC1CCCO1 |c:4,10,t:7|"
394,olprinone,,0.119412578,"CC1=C(C=C(C#N)C(=O)N1)C1=CN2C=CN=C2C=C1 |c:14,16,19,t:1,3,11|"
865,ezetimibe,0.047551013,,"O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1 |a:1,4,5,r,c:15,23,31,t:10,12,18,20,26,28|"
2009,Deferiprone,0.045927287,,"CN1C=CC(=O)C(O)=C1C |c:2,7|"
933,taltirelin,,0.127259751,"CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(N)=O |a:5,12,25,r,c:17,t:15|"
1589,mercaptosuccinic-acid,,0.067463592,OC(=O)CC(S)C(O)=O
1714,Arbidol,0.076312901,-0.01835016,"CCOC(=O)C1=C(CSC2=CC=CC=C2)N(C)C2=CC(Br)=C(O)C(CN(C)C)=C12 |c:5,11,13,t:9,18,21,28|"
1610,Ataluren,0.21510512,,"OC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CC=C1F |c:5,7,13,18,20,t:3,10,16|"
2839,Dofetilide,,0.214749941,"CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1 |c:14,28,t:5,7,19,21|"
947,Mosapride,0.214610457,,"CCOC1=CC(N)=C(Cl)C=C1C(=O)NCC1CN(CC2=CC=C(F)C=C2)CCO1 |c:9,25,t:3,6,20,22|"
3316,Saxagliptin hydrate,,-0.063902842,[H][C@@]12C[C@]1([H])N([C@@H](C2)C#N)C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2 |r|
2548,Artesunate,0.214155167,,[H][C@]1(C)CC[C@@]2([H])[C@]([H])(C)[C@@H](OC(=O)CCC(O)=O)O[C@@]3([H])O[C@@]4(C)CC[C@]1([H])[C@@]23OO4
946,Cyclophosphamide,,0.115978475,ClCCN(CCCl)P1(=O)NCCCO1
516,i-Inositol,0.146487565,,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O |r|
850,CAY10576,,,"COC1=C(OC)C=C2N(C=NC2=C1)C1=CC(OCC2=C(C=CC=C2)S(C)(=O)=O)=C(S1)C#N |c:2,9,12,22,24,30,t:6,15,20|"
3252,Liothyronine,0.016335161,,"N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O |c:15,19,t:3,6,9,12|"
2138,benperidol,,0.162725914,"FC1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2 |c:3,5,24,27,29,t:1|"
3154,eliglustat,,-0.087396988,"CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)C1=CC2=C(OCCO2)C=C1 |c:29,t:20,22|"
3219,Ipragliflozin,,0.158344097,"OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC3=C(S2)C=CC=C3)=C(F)C=C1 |c:18,22,24,29,t:12,16,26|"
3300,Cefixime,,0.103518177,"[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)\C1=CSC(N)=N1)C(O)=O |c:6,28,t:24|"
314,thiothixene,0.036868709,,"CN(C)S(=O)(=O)C1=CC2=C(SC3=C(C=CC=C3)\C2=C/CCN2CCN(C)CC2)C=C1 |c:13,15,31,t:6,8,11|"
1173,Pentolinium,,0.067419688,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
2686,Fomepizole,,0.211386292,"CC1=CNN=C1 |c:4,t:1|"
310,estradiol-cypionate,0.168133331,,"C[C@]12CCC3C(CCC4=C3C=CC(O)=C4)C1CC[C@@H]2OC(=O)CCC1CCCC1 |a:1,18,r,c:8,11,14|"
1742,Dexlansoprazole,0.184237686,,"CC1=C(C[S@@](=O)C2=NC3=C(N2)C=CC=C3)N=CC=C1OCC(F)(F)F |c:1,8,12,14,17,19,t:6|"
705,ginsenoside-rg3,,0.196757252,"CC(C)=CCCC(C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C |a:9,12,14,15,18,19,23,25,27,30,32,34,36,38,41,43,45,50,53,r|"
1750,telaprevir,0.122117057,,"CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1 |a:3,7,8,12,17,21,r,c:29,31,t:27|"
88,chenodeoxycholic-acid,0.203129449,,"C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C |a:1,7,10,11,12,15,17,21,23,26,r|"
2856,Adefovir dipivoxil,0.166104395,,"CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C |c:16,18,21,23|"
1766,dimemorfan,,0.084607838,"CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC1=C3C=C(C)C=C1 |a:4,9,10,r,c:14,20,t:17|"
543,Aliskiren,0.209684216,,"COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1 |c:6,10,37|"
2109,mebicar,0.161818709,,CN1C2C(N(C)C1=O)N(C)C(=O)N2C
2372,minocycline,,0.209474978,"CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(O)=C4C(=O)C3C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O)N(C)C |a:3,4,6,20,r,c:10,13,t:8|"
2852,Alpha-hydroxydeoxycholic acid,0.185792076,,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
2241,meclocycline-sulfosalicylate,,0.133844274,"CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(C(=O)C4=C(O)C=CC(Cl)=C4C3=C)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O |a:3,4,5,7,23,r,c:11,14,17|"
761,Isavuconazole,,0.12011685,"C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=CC(F)=CC=C1F |r,c:4,10,12,21,23,29,31,t:2,8,26|"
2702,Ripasudil,0.012412934,,"C[C@H]1CNCCCN1S(=O)(=O)C1=CC=CC2=CN=CC(F)=C12 |c:14,18,t:12,16,21|"
804,Afatinib,,,"CN(C)CC=CC(=O)NC1=C(OC2CCOC2)C=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1 |c:9,20,31,35,t:18,22,25,28|"
3451,Pimecrolimus,0.208559235,,[H][C@@]12CCCCN1C(=O)C(=O)[C@]1(O)O[C@H]([C@H](C[C@H]1C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC)C(=O)C[C@H](O)[C@@H](C)[C@H](OC2=O)C(\C)=C\[C@@H]1CC[C@@H](Cl)[C@@H](C1)OC)OC |t:29|
3280,alimemazine,,0.077993483,"C[C@@H](CN(C)C)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2 |&1:1,r,c:8,11,14,16,19,21|"
2484,cinoxate,,0.158620381,"CCOCCOC(=O)\C=C\C1=CC=C(OC)C=C1 |c:16,t:10,12|"
2276,Butamben,,0.207571445,"CCCCOC(=O)C1=CC=C(N)C=C1 |c:12,t:7,9|"
264,Aprepitant,,-0.044998404,"C[C@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F |c:23,28,30,t:9,18,20,26|"
330,Loxoprofen,0.026481752,,"CC(C(O)=O)C1=CC=C(CC2CCCC2=O)C=C1 |c:17,t:5,7|"
1581,Amantadine,0.207016573,,NC12CC3CC(CC(C3)C1)C2
3455,apraclonidine,0.206850658,,"NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1 |c:14,t:1,4,7|"
965,Tolterodine,0.179273214,,"CC(C)N(CC[C@H](C1=CC=CC=C1)C1=CC(C)=CC=C1O)C(C)C |c:9,11,17,19,t:7,14|"
3240,dapiprazole,,0.152955245,"CC1=C(C=CC=C1)N1CCN(CCC2=NN=C3CCCCN23)CC1 |c:3,5,t:1,14,16|"
1108,Piperacillin,0.206518378,,"CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2[C@H]3SC(C)(C)[C@H](N3C2=O)C([O-])=O)C2=CC=CC=C2)C(=O)C1=O |c:30,32,t:28|"
1950,Voriconazole,,0.16595579,"C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F |c:4,6,14,16,24,t:2,19,21|"
2358,Visomitin,,0.061770159,"CC1=C(C)C(=O)C(CCCCCCCCCC[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=CC1=O |c:1,20,22,27,29,34,36,38,t:18,25,32|"
2549,hydroxyamphetamine,0.121729645,,"CC(N)CC1=CC=C(O)C=C1 |c:9,t:4,6|"
113,Tenofovir Alafenamide,0.204634677,,"CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)CN1C=NC2=C1N=CN=C2N)OC1=CC=CC=C1 |r,c:17,19,22,24,31,33,t:29|"
2216,Sulfamethizole,0.12212683,,"CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1 |c:14,t:1,3,9,11|"
2756,tibolone,,0.094004612,"C[C@@H]1CC2=C(CCC(=O)C2)[C@H]2CC[C@@]3(C)[C@H](CC[C@@]3(O)C#C)C12 |a:1,10,13,15,18,r,t:3|"
47,levallorphan,0.190407763,,"OC1=CC2=C(C[C@@H]3[C@@H]4CCCC[C@]24CCN3CC=C)C=C1 |a:6,7,12,r,c:22,t:1,3,THB:16:15:3.4.5:7|"
78,Bromperidol,,0.141871997,"OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1 |c:15,26,t:10,12,21,23|"
2377,nifekalant,0.204034357,,"CN1C(=O)C=C(NCCN(CCO)CCCC2=CC=C(C=C2)[N+]([O-])=O)N(C)C1=O |c:18,20,t:4,16|"
2913,eprobemide,,0.094123586,"ClC1=CC=C(C=C1)C(=O)NCCCN1CCOCC1 |c:3,5,t:1|"
1980,doxepin,,0.026192725,"CN(C)CC\C=C1\C2=C(COC3=C1C=CC=C3)C=CC=C2 |c:7,11,14,16,19,21|"
3390,tofisopam,,0.203715073,"CCC1=C(C)NN=C(C2=CC(OC)=C(OC)C=C2)C2=CC(OC)=C(OC)C=C12 |c:2,16,t:6,8,12,19,23,27|"
2939,Netupitant,0.164903757,,"CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=C(C=C(N=C1)N1CCN(C)CC1)C1=CC=CC=C1C |c:9,11,24,26,39,41,t:7,22,37|"
2798,Alogliptin,,0.172068073,"CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=CC=CC=C2C#N)C1=O |c:18,20,t:4,16|"
257,Nicotinyl alcohol,,0.203412636,"OCC1=CN=CC=C1 |c:4,6,t:2|"
18,Temocapril,0.0840944,,"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CS[C@@H](CN(CC(O)=O)C1=O)C1=CC=CS1 |c:10,12,31,t:8,29|"
2357,pipemidic-acid,,0.203263113,"CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCNCC1 |c:10,13,15,t:3|"
1726,Dicyclomine,,0.156833046,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1
1721,Nifursolum,,-0.124085766,"OC1=C(C=C(C=C1C(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O |c:3,5,15,t:1,13|"
2440,Pentoxifylline,,0.203055521,"CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C |c:2,4|"
2827,Telotristat,,-0.054835276,"CCOC(=O)[C@@H](N)CC1=CC=C(C=C1)C1=CC(O[C@H](C2=CC=C(Cl)C=C2N2C=CC(C)=N2)C(F)(F)F)=NC(N)=N1 |c:10,12,25,29,32,38,41,t:8,15,20,22|"
3369,Ethopabate,,0.044700204,"CCOC1=CC(NC(C)=O)=CC=C1C(=O)OC |c:9,11,t:3|"
1629,Fabomotizole,,0.202912797,"CCOC1=CC2=C(NC(SCCN3CCOCC3)=N2)C=C1 |c:18,21,t:3,5|"
608,Tie2 kinase inhibitor,,,"COC1=CC2=C(C=C1)C=C(C=C2)C1=C(N=C(N1)C1=CC=C(C=C1)S(C)=O)C1=CC=NC=C1 |c:4,6,9,11,16,22,24,32,34,t:2,14,20,30|"
2978,Erythritol,0.157265086,,OC[C@H](O)[C@H](O)CO
